pct,month,address5,total_pericyazine,list_size,pericyazine_per_1000
00Y,2014-11-01,0.0,3.0,9925,0.7048672775902338
00Y,2014-12-01,0.0,2.0,7674,0.26062027625749284
00Y,2015-01-01,0.0,3.0,10022,0.691469789462386
00Y,2015-02-01,0.0,2.0,10022,0.5617176161134825
00Y,2015-03-01,0.0,2.0,10022,0.5617176161134825
00Y,2015-04-01,0.0,1.0,7728,0.12939958592132506
00Y,2015-05-01,0.0,1.0,7728,0.12939958592132506
00Y,2015-06-01,0.0,1.0,7728,0.12939958592132506
00Y,2015-07-01,0.0,1.0,7717,0.1295840352468576
00Y,2015-08-01,0.0,2.0,10120,0.5457305188090715
00Y,2015-09-01,0.0,2.0,10120,0.5457305188090715
00Y,2015-10-01,0.0,3.0,10206,0.9597895253580423
00Y,2015-11-01,0.0,1.0,7801,0.12818869375721062
00Y,2015-12-01,0.0,2.0,7801,0.25637738751442124
00Y,2016-01-01,0.0,1.0,7822,0.12784454103809767
00Y,2016-02-01,0.0,1.0,7822,0.12784454103809767
00Y,2016-03-01,0.0,1.0,7822,0.12784454103809767
00Y,2016-04-01,0.0,1.0,7808,0.1280737704918033
00Y,2016-05-01,0.0,1.0,7808,0.1280737704918033
00Y,2016-06-01,0.0,1.0,7808,0.1280737704918033
00Y,2016-07-01,0.0,1.0,7841,0.12753475322025254
00Y,2016-08-01,0.0,1.0,7841,0.12753475322025254
00Y,2016-09-01,0.0,1.0,7841,0.12753475322025254
00Y,2016-10-01,0.0,2.0,7841,0.2550695064405051
00Y,2016-11-01,0.0,1.0,7841,0.12753475322025254
00Y,2016-12-01,0.0,1.0,7841,0.12753475322025254
00Y,2017-01-01,0.0,1.0,7880,0.1269035532994924
00Y,2017-02-01,0.0,1.0,7880,0.1269035532994924
00Y,2017-03-01,0.0,1.0,7880,0.1269035532994924
00Y,2017-04-01,0.0,1.0,7925,0.12618296529968456
00Y,2017-05-01,0.0,1.0,7937,0.12599218848431396
00Y,2017-06-01,0.0,1.0,7911,0.12640626975097966
00Y,2017-07-01,0.0,2.0,7877,0.2539037704709915
00Y,2017-08-01,0.0,1.0,7837,0.12759984688018372
00Y,2017-09-01,0.0,1.0,7831,0.12769761205465457
00Y,2017-10-01,0.0,1.0,7833,0.12766500702157538
00Y,2017-11-01,0.0,1.0,7820,0.12787723785166238
00Y,2017-12-01,0.0,1.0,7821,0.12786088735455825
00Y,2018-01-01,0.0,2.0,7804,0.25627883136852897
00Y,2018-02-01,0.0,1.0,7784,0.12846865364850976
00Y,2018-03-01,0.0,1.0,7786,0.12843565373747753
00Y,2018-04-01,0.0,1.0,7783,0.12848515996402415
00Y,2018-05-01,0.0,1.0,7788,0.12840267077555215
00Y,2018-06-01,0.0,1.0,7788,0.12840267077555215
00Y,2018-07-01,0.0,1.0,7756,0.12893243940175347
00Y,2018-08-01,0.0,2.0,7759,0.2577651759247326
01A,2014-07-01,0.0,3.0,23438,0.2878506671554812
01A,2014-08-01,0.0,1.0,9188,0.10883761427949498
01A,2014-09-01,0.0,1.0,9188,0.10883761427949498
01A,2014-11-01,0.0,2.0,26840,0.14963016235000837
01A,2015-08-01,0.0,1.0,14258,0.07013606396409033
01A,2015-09-01,0.0,1.0,14258,0.07013606396409033
01A,2015-10-01,0.0,1.0,14298,0.06993985172751434
01A,2015-11-01,0.0,1.0,14298,0.06993985172751434
01A,2015-12-01,0.0,1.0,14298,0.06993985172751434
01A,2016-01-01,0.0,1.0,14297,0.06994474365251452
01A,2016-02-01,0.0,1.0,14297,0.06994474365251452
01A,2016-03-01,0.0,1.0,14297,0.06994474365251452
01A,2016-04-01,0.0,2.0,14284,0.14001680201624195
01A,2016-05-01,0.0,1.0,14284,0.07000840100812097
01A,2016-06-01,0.0,1.0,14284,0.07000840100812097
01A,2016-07-01,0.0,1.0,14292,0.06996921354603974
01A,2016-08-01,0.0,1.0,14292,0.06996921354603974
01A,2016-09-01,0.0,1.0,14292,0.06996921354603974
01A,2016-10-01,0.0,1.0,14300,0.06993006993006994
01A,2016-11-01,0.0,1.0,14300,0.06993006993006994
01A,2016-12-01,0.0,1.0,14300,0.06993006993006994
01A,2017-01-01,0.0,1.0,14224,0.0703037120359955
01A,2017-02-01,0.0,2.0,14224,0.140607424071991
01A,2017-04-01,0.0,2.0,14234,0.1405086412814388
01A,2017-05-01,0.0,1.0,14221,0.07031854299978904
01A,2017-06-01,0.0,1.0,14248,0.07018528916339135
01A,2017-07-01,0.0,1.0,14266,0.07009673349221926
01A,2017-08-01,0.0,2.0,22686,0.1891671054730356
01A,2017-09-01,0.0,1.0,8394,0.11913271384322134
01A,2017-10-01,0.0,1.0,14343,0.06972042111134351
01A,2017-11-01,0.0,2.0,14342,0.13945056477478734
01A,2017-12-01,0.0,2.0,22783,0.1883050271334295
01A,2018-01-01,0.0,3.0,22815,0.3068114180097659
01A,2018-02-01,0.0,3.0,22833,0.30679460965470884
01A,2018-03-01,0.0,2.0,14422,0.13867702121758424
01A,2018-04-01,0.0,2.0,22902,0.18751934391974545
01A,2018-05-01,0.0,3.0,22913,0.3057354787959782
01A,2018-06-01,0.0,1.0,14483,0.06904646827314782
01A,2018-07-01,0.0,3.0,22964,0.30493686349417026
01A,2018-08-01,0.0,2.0,22993,0.18694766267125695
01A,2018-09-01,0.0,3.0,22978,0.30542595869479994
01A,2018-10-01,0.0,1.0,14513,0.06890374147316199
01A,2018-11-01,0.0,2.0,22943,0.18763050841480672
01A,2018-12-01,0.0,2.0,22938,0.18775747280962712
01A,2019-01-01,0.0,3.0,22923,0.2567368215656963
01A,2019-02-01,0.0,1.0,8412,0.11887779362815026
01A,2019-03-01,0.0,1.0,14579,0.06859181013786954
01A,2019-04-01,0.0,2.0,22978,0.18792036785677801
01A,2019-05-01,0.0,3.0,22984,0.2564435440859569
01A,2019-06-01,0.0,1.0,8351,0.11974613818704347
01C,2019-03-01,0.0,2.0,10813,0.18496254508462037
01C,2019-04-01,0.0,2.0,10844,0.18443378827001108
01C,2019-05-01,0.0,2.0,11197,0.17861927301955882
01C,2019-06-01,0.0,2.0,22120,0.1808642130359337
01D,2014-07-01,0.0,13.0,34627,1.455850289367177
01D,2014-08-01,0.0,9.0,47625,0.9995403535778704
01D,2014-09-01,0.0,10.0,39627,1.0557423794990344
01D,2014-10-01,0.0,13.0,34581,1.4621792942960408
01D,2014-11-01,0.0,12.0,47505,1.3335894184369306
01D,2014-12-01,0.0,10.0,47505,1.0632556896846042
01D,2015-01-01,0.0,10.0,34536,1.1493466405250978
01D,2015-02-01,0.0,10.0,37692,1.1080592695043125
01D,2015-03-01,0.0,9.0,47367,0.9891468267162798
01D,2015-04-01,0.0,14.0,47369,1.542622422962486
01D,2015-05-01,0.0,21.0,47369,2.2429634077123
01D,2015-06-01,0.0,7.0,39381,0.7514368101846587
01D,2015-07-01,0.0,11.0,39342,1.1907797462173364
01D,2015-08-01,0.0,17.0,47320,1.8998156462657836
01D,2015-09-01,0.0,16.0,47320,1.7896592241463738
01D,2015-10-01,0.0,12.0,47220,1.3267235059735247
01D,2015-11-01,0.0,12.0,37575,1.3209286090620664
01D,2015-12-01,0.0,13.0,37575,1.4307704368300806
01D,2016-01-01,0.0,10.0,37106,1.122678352421072
01D,2016-02-01,0.0,13.0,37106,1.4488072671465642
01D,2016-03-01,0.0,10.0,37106,1.122678352421072
01D,2016-04-01,0.0,11.0,36890,1.2132354999155819
01D,2016-05-01,0.0,13.0,36890,1.451927172511232
01D,2016-06-01,0.0,10.0,36890,1.1236996013952583
01D,2016-07-01,0.0,10.0,36927,1.1027717260481904
01D,2016-08-01,0.0,12.0,36927,1.3411460974849814
01D,2016-09-01,0.0,14.0,36927,1.5136118837073194
01D,2016-10-01,0.0,12.0,36913,1.3417121471738382
01D,2016-11-01,0.0,8.0,36913,0.8844767156220654
01D,2016-12-01,0.0,14.0,36913,1.576682021989087
01D,2017-01-01,0.0,8.0,21199,0.8478683576737034
01D,2017-02-01,0.0,13.0,36922,1.4705841761036225
01D,2017-03-01,0.0,14.0,24875,1.601624065433466
01D,2017-04-01,0.0,8.0,36896,0.8853485442785418
01D,2017-05-01,0.0,11.0,36880,1.2085970721413681
01D,2017-06-01,0.0,12.0,36919,1.3437062764753427
01D,2017-07-01,0.0,9.0,36955,0.9939849882640122
01D,2017-08-01,0.0,8.0,36961,0.9060148208203916
01D,2017-09-01,0.0,11.0,36985,1.1856427720899645
01D,2017-10-01,0.0,11.0,36977,1.233749602819478
01D,2017-11-01,0.0,9.0,37003,1.0151528341362586
01D,2017-12-01,0.0,9.0,36975,1.0095252234520424
01D,2018-01-01,0.0,10.0,36966,1.1258309901450203
01D,2018-02-01,0.0,8.0,36927,0.8858016250551461
01D,2018-03-01,0.0,8.0,36947,0.9084866291203728
01D,2018-04-01,0.0,8.0,36951,0.8873726104424776
01D,2018-05-01,0.0,9.0,36953,0.9971665808901601
01D,2018-06-01,0.0,11.0,37019,1.2607991747276666
01D,2018-07-01,0.0,8.0,37019,0.8862435682592998
01D,2018-08-01,0.0,8.0,37109,0.9084764192737634
01D,2018-09-01,0.0,9.0,37131,0.9890104377989398
01D,2018-10-01,0.0,12.0,37152,1.3336469492731784
01D,2018-11-01,0.0,8.0,41230,1.0456475949781128
01D,2018-12-01,0.0,9.0,37174,1.0180268434823596
01D,2019-01-01,0.0,10.0,37155,1.1019130791251552
01D,2019-02-01,0.0,8.0,37128,0.9107955317634402
01D,2019-03-01,0.0,9.0,37179,0.99116380609434
01D,2019-04-01,0.0,8.0,37173,0.9109553952727498
01D,2019-05-01,0.0,10.0,37173,1.129206331363603
01D,2019-06-01,0.0,8.0,37177,0.8833779289634036
01E,2014-07-01,0.0,1.0,10639,0.09399379640943697
01E,2014-10-01,0.0,1.0,10654,0.09386146048432514
01E,2014-11-01,0.0,2.0,10654,0.1877229209686503
01E,2014-12-01,0.0,1.0,10654,0.09386146048432514
01E,2015-02-01,0.0,1.0,10712,0.09335324869305453
01E,2015-03-01,0.0,1.0,10712,0.09335324869305453
01E,2015-04-01,0.0,1.0,10762,0.0929195316855603
01E,2015-05-01,0.0,1.0,10762,0.0929195316855603
01E,2015-06-01,0.0,1.0,10762,0.0929195316855603
01E,2015-07-01,0.0,1.0,10848,0.09218289085545722
01E,2015-08-01,0.0,1.0,10848,0.09218289085545722
01E,2015-09-01,0.0,1.0,10848,0.09218289085545722
01E,2015-10-01,0.0,1.0,10880,0.09191176470588235
01E,2015-11-01,0.0,1.0,10880,0.09191176470588235
01E,2018-11-01,0.0,2.0,3766,0.5310674455655868
01E,2018-12-01,0.0,5.0,3839,1.3024225058609014
01E,2019-01-01,0.0,5.0,3872,1.2913223140495869
01E,2019-02-01,0.0,4.0,3925,1.019108280254777
01E,2019-03-01,0.0,2.0,3954,0.5058168942842691
01F,2014-07-01,0.0,1.0,3040,0.3289473684210526
01F,2014-08-01,0.0,3.0,14481,0.5037572626610666
01F,2014-09-01,0.0,2.0,14481,0.41635231554105956
01F,2014-10-01,0.0,2.0,14545,0.413966727947214
01F,2014-11-01,0.0,2.0,14545,0.413966727947214
01F,2014-12-01,0.0,2.0,14545,0.413966727947214
01F,2015-01-01,0.0,2.0,14652,0.4099204555119362
01F,2015-02-01,0.0,2.0,14652,0.4099204555119362
01F,2015-03-01,0.0,2.0,14652,0.4099204555119362
01F,2015-04-01,0.0,3.0,14753,0.491125935309643
01F,2015-05-01,0.0,1.0,11618,0.08607333448097779
01F,2015-07-01,0.0,2.0,11643,0.171777033410633
01F,2015-08-01,0.0,1.0,11643,0.0858885167053165
01F,2015-09-01,0.0,1.0,11643,0.0858885167053165
01F,2015-10-01,0.0,2.0,23638,0.1692417938994369
01F,2015-11-01,0.0,4.0,23638,0.3365218206642412
01F,2015-12-01,0.0,1.0,11682,0.08560178051703475
01F,2016-01-01,0.0,3.0,23718,0.2538215366432488
01F,2016-03-01,0.0,2.0,11743,0.17031422975389596
01F,2016-04-01,0.0,4.0,23716,0.33602289388000006
01F,2016-05-01,0.0,1.0,11765,0.08499787505312367
01F,2016-06-01,0.0,4.0,23716,0.33602289388000006
01F,2016-07-01,0.0,2.0,26277,0.1534931099427272
01F,2016-08-01,0.0,2.0,26277,0.1534931099427272
01F,2016-09-01,0.0,1.0,11944,0.08372404554588077
01F,2016-10-01,0.0,2.0,11828,0.16909029421711194
01F,2016-11-01,0.0,3.0,23768,0.2520493347132461
01F,2016-12-01,0.0,2.0,23768,0.16829724091090104
01F,2017-01-01,0.0,3.0,26267,0.2375138845072144
01F,2017-02-01,0.0,2.0,26267,0.1536001478285201
01F,2017-03-01,0.0,3.0,26267,0.2375138845072144
01F,2017-04-01,0.0,3.0,26994,0.21809877774143321
01F,2017-05-01,0.0,2.0,27016,0.14881517976527786
01F,2017-06-01,0.0,1.0,14458,0.06916585973163646
01F,2017-07-01,0.0,4.0,27093,0.2967002633473559
01F,2017-08-01,0.0,2.0,27118,0.14822349133432058
01F,2017-09-01,0.0,2.0,27176,0.1479116964994805
01F,2017-10-01,0.0,2.0,27212,0.14769143048480188
01F,2017-11-01,0.0,2.0,27220,0.14765361561854995
01F,2017-12-01,0.0,2.0,27218,0.14765258536866926
01F,2018-01-01,0.0,3.0,27247,0.2161513761296527
01F,2018-02-01,0.0,3.0,27244,0.22640661649266441
01F,2018-03-01,0.0,2.0,27240,0.1475547160946509
01F,2018-04-01,0.0,2.0,27259,0.14748060769866192
01F,2018-05-01,0.0,1.0,12681,0.07885813421654443
01F,2018-06-01,0.0,3.0,27308,0.21557283657173792
01F,2018-07-01,0.0,1.0,14644,0.06828735318219065
01F,2018-08-01,0.0,3.0,27304,0.226226192158177
01F,2018-09-01,0.0,2.0,27354,0.1470105229577698
01F,2018-10-01,0.0,2.0,27335,0.14713044709775275
01F,2018-11-01,0.0,3.0,27322,0.21544529576882632
01F,2018-12-01,0.0,1.0,12678,0.07887679444707367
01F,2019-01-01,0.0,3.0,27396,0.2256194653997567
01F,2019-02-01,0.0,3.0,27427,0.21456634651903606
01F,2019-03-01,0.0,2.0,27496,0.14625259636123797
01F,2019-04-01,0.0,2.0,27569,0.14585119506561744
01F,2019-05-01,0.0,2.0,27621,0.1455646036801953
01F,2019-06-01,0.0,2.0,27650,0.14540809059345805
01G,2014-07-01,0.0,6.0,29071,0.7954462553298727
01G,2014-08-01,0.0,2.0,22390,0.19673348778010458
01G,2014-09-01,0.0,4.0,29071,0.4960898715549886
01G,2014-10-01,0.0,4.0,29392,0.471075558320873
01G,2014-11-01,0.0,2.0,22734,0.1941215264455144
01G,2014-12-01,0.0,3.0,22734,0.26148427484564907
01G,2015-01-01,0.0,2.0,22946,0.19207526712010192
01G,2015-02-01,0.0,2.0,14638,0.27554294694857084
01G,2015-03-01,0.0,2.0,21614,0.21714858351137778
01G,2015-04-01,0.0,2.0,14973,0.13357376611233554
01G,2015-05-01,0.0,2.0,21614,0.21736661502424487
01G,2015-06-01,0.0,1.0,14973,0.06678688305616777
01G,2015-07-01,0.0,1.0,15195,0.06581112207963147
01G,2015-08-01,0.0,1.0,15195,0.06581112207963147
01G,2015-09-01,0.0,1.0,15195,0.06581112207963147
01G,2015-10-01,0.0,1.0,15397,0.06494771708774437
01G,2015-11-01,0.0,1.0,15397,0.06494771708774437
01G,2015-12-01,0.0,2.0,15397,0.12989543417548874
01G,2016-01-01,0.0,1.0,15620,0.06402048655569782
01G,2016-02-01,0.0,1.0,15620,0.06402048655569782
01G,2016-03-01,0.0,1.0,15620,0.06402048655569782
01G,2016-04-01,0.0,1.0,15871,0.06300800201625606
01G,2016-05-01,0.0,1.0,15871,0.06300800201625606
01G,2016-06-01,0.0,1.0,15871,0.06300800201625606
01G,2016-07-01,0.0,1.0,15906,0.0628693574751666
01G,2016-08-01,0.0,3.0,22320,0.3746872558225317
01G,2016-09-01,0.0,3.0,34256,0.302558467506758
01G,2016-10-01,0.0,2.0,22322,0.2187704025304842
01G,2016-11-01,0.0,3.0,22322,0.2816318558872858
01G,2016-12-01,0.0,2.0,22322,0.2187704025304842
01G,2017-01-01,0.0,1.0,6396,0.15634771732332708
01G,2017-02-01,0.0,3.0,22495,0.28057903603877526
01G,2017-03-01,0.0,3.0,22495,0.37481109400437823
01G,2017-04-01,0.0,2.0,22514,0.21769458399390756
01G,2017-05-01,0.0,2.0,22547,0.2174048412925374
01G,2017-06-01,0.0,3.0,34509,0.3008495081924443
01G,2017-07-01,0.0,2.0,22670,0.2163481705710354
01G,2017-08-01,0.0,2.0,22707,0.21606691754293805
01G,2017-09-01,0.0,2.0,22747,0.21595567530413415
01G,2017-10-01,0.0,3.0,22757,0.27742229114263334
01G,2017-11-01,0.0,1.0,6461,0.15477480266212662
01G,2017-12-01,0.0,2.0,22861,0.2154276218976764
01G,2018-01-01,0.0,3.0,26127,0.5242792123338844
01G,2018-02-01,0.0,2.0,22964,0.21496574397679116
01G,2018-03-01,0.0,4.0,32293,0.4768455267154963
01G,2018-04-01,0.0,2.0,22981,0.21504436973303415
01G,2018-05-01,0.0,2.0,23016,0.21536259140558786
01G,2018-06-01,0.0,2.0,23092,0.2152299216566627
01G,2018-07-01,0.0,2.0,23109,0.21566227964539292
01G,2018-08-01,0.0,2.0,23110,0.21565868905888813
01G,2018-09-01,0.0,2.0,23164,0.2155482477218107
01G,2018-10-01,0.0,3.0,23230,0.2749814464536264
01G,2018-11-01,0.0,2.0,23230,0.2160869929211278
01G,2018-12-01,0.0,2.0,23286,0.21605921792909605
01G,2019-01-01,0.0,2.0,6369,0.31402103940964043
01G,2019-02-01,0.0,1.0,6375,0.1568627450980392
01G,2019-03-01,0.0,1.0,6372,0.15693659761456372
01G,2019-04-01,0.0,1.0,6374,0.15688735487919672
01G,2019-05-01,0.0,1.0,6388,0.15654351909830932
01G,2019-06-01,0.0,1.0,6383,0.15666614444618518
01H,2014-08-01,0.0,1.0,14712,0.06797172376291462
01J,2015-03-01,0.0,1.0,822,1.2165450121654502
01J,2015-04-01,0.0,1.0,810,1.2345679012345678
01J,2015-11-01,0.0,1.0,2294,0.43591979075850046
01J,2016-07-01,0.0,1.0,3186,0.31387319522912743
01K,2014-07-01,0.0,32.0,82175,3.0170958430375094
01K,2014-08-01,0.0,29.0,107714,2.7323246633468163
01K,2014-09-01,0.0,19.0,92788,1.7373442880702974
01K,2014-10-01,0.0,27.0,80237,2.5675382176294277
01K,2014-11-01,0.0,21.0,82145,1.8158406505536342
01K,2014-12-01,0.0,27.0,80237,2.752219447245997
01K,2015-01-01,0.0,25.0,80194,2.3715823966140044
01K,2015-02-01,0.0,20.0,80194,1.8058453524310543
01K,2015-03-01,0.0,16.0,60953,1.6785684594470076
01K,2015-04-01,0.0,24.0,83809,1.8098057706024921
01K,2015-05-01,0.0,26.0,92848,2.3023159828725572
01K,2015-06-01,0.0,23.0,80228,2.1345259873676126
01K,2015-07-01,0.0,15.0,80293,1.1594694005153916
01K,2015-08-01,0.0,25.0,82252,2.3320606628487
01K,2015-09-01,0.0,22.0,92945,1.6698965597094948
01K,2015-10-01,0.0,21.0,93196,1.6175910836307186
01K,2015-11-01,0.0,14.0,84180,1.0025986191554215
01K,2015-12-01,0.0,20.0,93196,1.5500464896888322
01K,2016-01-01,0.0,14.0,80628,1.033648019912309
01K,2016-02-01,0.0,16.0,77549,1.1473126864949417
01K,2016-03-01,0.0,15.0,82509,1.1635108415144733
01K,2016-04-01,0.0,22.0,93454,1.7594471614546205
01K,2016-05-01,0.0,14.0,93454,1.0387790012274738
01K,2016-06-01,0.0,17.0,75500,1.2700497353349052
01K,2016-07-01,0.0,13.0,75662,0.9118028223698227
01K,2016-08-01,0.0,13.0,66675,0.8853012503638287
01K,2016-09-01,0.0,18.0,75662,1.238236665033741
01K,2016-10-01,0.0,12.0,75611,0.8397653082088052
01K,2016-11-01,0.0,8.0,75611,0.5516376018225856
01K,2016-12-01,0.0,10.0,67509,0.5224886513372387
01K,2017-01-01,0.0,9.0,90040,0.42396091875419456
01K,2017-02-01,0.0,8.0,90040,0.4054677427361452
01K,2017-03-01,0.0,15.0,90040,0.6410360841887273
01K,2017-04-01,0.0,9.0,90195,0.42284392747527977
01K,2017-05-01,0.0,9.0,81244,0.3877541018476459
01K,2017-06-01,0.0,12.0,101314,0.36152778469928626
01K,2017-07-01,0.0,10.0,126552,0.2786782306857663
01K,2017-08-01,0.0,10.0,126345,0.27874997562601456
01K,2017-09-01,0.0,11.0,126228,0.349151693977584
01K,2017-10-01,0.0,9.0,128117,0.25757652699576294
01K,2017-11-01,0.0,12.0,130553,0.31111530393875675
01K,2017-12-01,0.0,15.0,130673,0.46265871598514735
01K,2018-01-01,0.0,12.0,130562,0.30922987957862574
01K,2018-02-01,0.0,11.0,130721,0.29088304320444736
01K,2018-03-01,0.0,10.0,130735,0.27290636924612743
01K,2018-04-01,0.0,8.0,130759,0.2430012821193029
01K,2018-05-01,0.0,13.0,130774,0.4299849060110272
01K,2018-06-01,0.0,14.0,130762,0.5010587153848438
01K,2018-07-01,0.0,16.0,130665,0.6910797973772231
01K,2018-08-01,0.0,14.0,130425,0.7094479227467868
01K,2018-09-01,0.0,7.0,130181,0.22409740696956884
01K,2018-10-01,0.0,9.0,131000,0.2577750341353443
01K,2018-11-01,0.0,4.0,133603,0.171316006204156
01K,2018-12-01,0.0,2.0,60872,0.0328558286239979
01K,2019-01-01,0.0,5.0,75388,0.1857329148156592
01K,2019-02-01,0.0,6.0,132673,0.20429381232652133
01K,2019-03-01,0.0,4.0,68918,0.1730369432631038
01K,2019-04-01,0.0,5.0,132402,0.18580669910036077
01K,2019-05-01,0.0,6.0,132357,0.20450439350347566
01K,2019-06-01,0.0,4.0,117509,0.07129120784950672
01R,2014-07-01,0.0,2.0,4740,0.4219409282700422
01R,2014-08-01,0.0,1.0,4740,0.2109704641350211
01R,2014-10-01,0.0,1.0,4737,0.21110407430863415
01R,2014-11-01,0.0,3.0,4737,0.6333122229259025
01R,2014-12-01,0.0,1.0,4737,0.21110407430863415
01R,2015-03-01,0.0,2.0,4746,0.42140750105351876
01R,2015-04-01,0.0,1.0,4794,0.20859407592824364
01R,2015-07-01,0.0,1.0,4800,0.20833333333333334
01R,2015-08-01,0.0,2.0,4800,0.4166666666666667
01R,2015-09-01,0.0,2.0,4800,0.4166666666666667
01R,2015-10-01,0.0,2.0,4825,0.4145077720207254
01R,2015-11-01,0.0,1.0,4825,0.2072538860103627
01R,2015-12-01,0.0,1.0,4825,0.2072538860103627
01R,2016-01-01,0.0,1.0,4815,0.20768431983385255
01R,2016-02-01,0.0,1.0,4815,0.20768431983385255
01R,2016-03-01,0.0,1.0,4815,0.20768431983385255
01R,2016-04-01,0.0,1.0,4816,0.20764119601328904
01R,2016-05-01,0.0,1.0,4816,0.20764119601328904
01R,2016-06-01,0.0,1.0,4816,0.20764119601328904
01R,2016-07-01,0.0,1.0,4814,0.2077274615704196
01R,2016-08-01,0.0,2.0,4814,0.4154549231408392
01R,2016-09-01,0.0,1.0,4814,0.2077274615704196
01R,2016-10-01,0.0,1.0,4814,0.2077274615704196
01R,2016-11-01,0.0,1.0,4814,0.2077274615704196
01R,2016-12-01,0.0,1.0,4814,0.2077274615704196
01R,2017-01-01,0.0,1.0,4830,0.2070393374741201
01R,2017-02-01,0.0,1.0,4830,0.2070393374741201
01R,2017-03-01,0.0,1.0,4830,0.2070393374741201
01R,2017-04-01,0.0,1.0,4822,0.20738282870178348
01R,2017-05-01,0.0,1.0,4794,0.20859407592824364
01R,2017-06-01,0.0,1.0,4790,0.20876826722338207
01R,2017-07-01,0.0,2.0,4780,0.41841004184100417
01R,2017-08-01,0.0,1.0,4783,0.20907380305247752
01R,2017-09-01,0.0,1.0,4766,0.209819555182543
01R,2017-10-01,0.0,1.0,4772,0.20955574182732606
01R,2017-11-01,0.0,1.0,4774,0.20946795140343527
01R,2018-01-01,0.0,2.0,4791,0.4174493842621582
01R,2018-02-01,0.0,1.0,4787,0.20889910173386253
01R,2018-03-01,0.0,1.0,4785,0.20898641588296762
01R,2018-04-01,0.0,1.0,4777,0.20933640360058617
01T,2014-07-01,0.0,3.0,24910,0.3797657495297073
01T,2014-08-01,0.0,5.0,32122,0.6088067669711131
01T,2014-09-01,0.0,4.0,24910,0.47014897440317077
01T,2014-10-01,0.0,8.0,24680,0.9506089902777983
01T,2014-11-01,0.0,4.0,24780,0.47337538976151794
01T,2014-12-01,0.0,7.0,31930,0.8434543936166129
01T,2015-01-01,0.0,4.0,24541,0.4786296721562073
01T,2015-02-01,0.0,5.0,31786,0.616655897138954
01T,2015-03-01,0.0,4.0,24541,0.4786296721562073
01T,2015-04-01,0.0,6.0,24370,0.7146971287184113
01T,2015-05-01,0.0,4.0,24370,0.4822823974624911
01T,2015-06-01,0.0,3.0,17322,0.34039817498803027
01T,2015-07-01,0.0,7.0,25388,0.8297355113136493
01T,2015-08-01,0.0,11.0,31585,1.6605906755982462
01T,2015-09-01,0.0,9.0,31585,1.1716134443209516
01T,2015-10-01,0.0,16.0,31693,2.376669702827293
01T,2015-11-01,0.0,11.0,31693,1.5693065508815476
01T,2015-12-01,0.0,8.0,31693,1.1040732992096811
01T,2016-01-01,0.0,8.0,31641,1.1119176533522932
01T,2016-02-01,0.0,5.0,31641,0.6214009757852558
01T,2016-03-01,0.0,8.0,31641,1.1119176533522932
01T,2016-04-01,0.0,9.0,31525,1.2649401152638982
01T,2016-05-01,0.0,9.0,24588,1.3075924909356225
01T,2016-06-01,0.0,13.0,31525,1.926863001247681
01T,2016-07-01,0.0,7.0,24499,0.9783934927880222
01T,2016-08-01,0.0,10.0,31392,1.4546488653149747
01T,2016-09-01,0.0,10.0,31392,1.3586979864576534
01T,2016-10-01,0.0,6.0,17124,0.8436275446276819
01T,2016-11-01,0.0,8.0,31375,1.1246087544356473
01T,2016-12-01,0.0,9.0,31375,1.3453821334101925
01T,2017-01-01,0.0,7.0,31149,1.0330430195745135
01T,2017-02-01,0.0,6.0,33777,1.084125504437175
01T,2017-03-01,0.0,4.0,25078,0.5218398452453045
01T,2017-04-01,0.0,3.0,24947,0.3757645040897818
01T,2017-05-01,0.0,3.0,17485,0.33462628871360933
01T,2017-06-01,0.0,2.0,17471,0.24183762376062196
01T,2017-07-01,0.0,3.0,24954,0.37527241118578375
01T,2017-08-01,0.0,3.0,24918,0.3758845788720322
01T,2017-09-01,0.0,1.0,6666,0.15001500150015
01T,2017-10-01,0.0,4.0,24853,0.5271276746753543
01T,2017-11-01,0.0,3.0,24804,0.37759986386702
01T,2017-12-01,0.0,3.0,14144,0.4349948683775635
01T,2018-01-01,0.0,5.0,24735,0.5671242100787536
01T,2018-02-01,0.0,3.0,24677,0.3794386010322436
01T,2018-03-01,0.0,3.0,24647,0.3796717259505685
01T,2018-04-01,0.0,3.0,24587,0.38063122076656775
01T,2018-05-01,0.0,5.0,24558,0.6854336418040428
01T,2018-06-01,0.0,6.0,24535,0.8397054596567617
01T,2018-07-01,0.0,6.0,17045,0.8596109396317074
01T,2018-08-01,0.0,4.0,17067,0.5526737863545136
01T,2018-09-01,0.0,6.0,24586,0.8378622307687296
01T,2018-10-01,0.0,7.0,24582,0.9931823234973004
01T,2018-11-01,0.0,5.0,17137,0.7056489073261233
01T,2018-12-01,0.0,6.0,17141,0.8011171359512492
01T,2019-01-01,0.0,6.0,17170,0.8592483463419222
01T,2019-02-01,0.0,5.0,17207,0.7068126818831251
01T,2019-03-01,0.0,6.0,17242,0.8595932197815124
01T,2019-04-01,0.0,4.0,17242,0.5550054563549486
01T,2019-05-01,0.0,5.0,17245,0.7107847622524572
01T,2019-06-01,0.0,5.0,17270,0.7100490426295321
01V,2014-07-01,0.0,1.0,3924,0.25484199796126406
01V,2014-08-01,0.0,2.0,3924,0.5096839959225281
01V,2014-09-01,0.0,1.0,3924,0.25484199796126406
